customer_id,signup_date,age,gender,city,last_order_date,total_orders,total_revenue,avg_order_value,days_since_last_order,churn_180d
C2222,2023-08-15,56,Female,Noida,2025-04-02,2,1314.46,657.23,152.0,0
C2223,2026-02-24,23,Female,Bengaluru,2023-03-19,2,866.34,433.17,897.0,1
C2224,2023-08-06,18,Female,Kolkata,2025-07-02,7,3672.57,524.65,61.0,0
C2225,2024-02-12,64,Male,Chennai,2025-03-28,6,1706.87,284.48,157.0,0
C2226,2023-07-22,40,Male,Pune,2024-12-13,2,1802.71,901.36,262.0,1
C2227,2023-05-09,56,Male,Chennai,2025-01-24,8,2396.23,299.53,220.0,1
C2228,2027-07-12,34,Female,Pune,2025-02-04,3,442.76,147.58,209.0,1
C2229,2023-07-30,51,Male,Hyderabad,2025-07-01,4,1140.76,285.19,62.0,0
C2230,2025-06-17,58,Female,Kolkata,2025-06-04,6,2780.74,463.46,89.0,0
C2231,2023-04-15,46,Male,Kolkata,2024-07-16,4,2155.93,538.98,412.0,1
C2232,2023-04-06,26,Male,Noida,2025-01-03,2,516.6,258.3,241.0,1
C2233,2023-01-13,30,Male,Mumbai,2024-02-28,3,4459.97,1486.66,551.0,1
C2234,2024-02-26,23,Female,Delhi,2024-01-18,3,869.67,289.89,592.0,1
C2235,2023-07-03,23,Male,Bengaluru,2025-03-18,6,3729.26,621.54,167.0,0
C2236,2025-03-10,37,Male,Mumbai,2024-02-16,1,286.5,286.5,563.0,1
C2237,2023-09-14,69,Female,Kolkata,2025-06-29,7,-2481.78,-354.54,64.0,0
C2238,2026-10-11,20,Male,Mumbai,2024-10-17,6,2997.76,499.63,319.0,1
C2239,2023-03-24,34,Male,Hyderabad,2025-08-04,5,1654.1,330.82,28.0,0
C2240,2025-03-22,66,Female,Delhi,2024-11-01,3,1115.04,371.68,304.0,1
C2241,2024-08-22,29,Female,Noida,2025-08-31,8,2230.16,278.77,1.0,0
C2242,2024-08-12,65,Male,Kolkata,2025-02-17,6,7960.55,1326.76,196.0,1
C2243,2025-01-15,64,Female,Kolkata,2025-07-20,7,4495.27,642.18,43.0,0
C2244,2024-07-26,62,Other,Bengaluru,2025-07-23,7,5176.27,739.47,40.0,0
C2245,2024-01-29,18,Female,Noida,2025-07-29,7,3050.23,435.75,34.0,0
C2246,2023-02-26,34,Female,Noida,,0,0.0,0.0,918.0,1
C2247,2023-01-14,20,Female,Pune,2025-05-05,5,-626.09,-125.22,119.0,0
C2248,2025-10-11,43,Female,Delhi,2025-07-20,7,2173.2,310.46,43.0,0
C2249,2024-01-19,32,Female,Hyderabad,2024-09-23,4,490.06,122.52,343.0,1
C2250,2024-09-28,53,Male,Chennai,2025-06-06,5,3323.81,664.76,87.0,0
C2251,2023-09-20,49,Female,Mumbai,2025-01-30,7,2944.45,420.64,214.0,1
C2252,2023-02-19,49,Female,Noida,2025-06-30,4,799.39,199.85,63.0,0
C2253,2023-02-23,21,Male,Bengaluru,2025-08-06,6,6419.77,1069.96,26.0,0
C2254,2024-04-07,35,Male,Kolkata,2024-09-05,8,7466.22,933.28,361.0,1
C2255,2023-08-14,66,Female,Chennai,2025-07-25,7,1934.29,276.33,38.0,0
C2256,2023-03-31,36,Female,Hyderabad,2023-07-26,4,4334.25,1083.56,768.0,1
C2257,2023-09-28,60,Male,Delhi,2025-06-29,4,2755.01,688.75,64.0,0
C2258,2023-01-27,69,Female,Noida,2025-08-03,1,59.79,59.79,29.0,0
C2259,2023-12-15,52,Male,Mumbai,2025-03-02,3,1757.28,585.76,183.0,1
C2260,2023-05-06,57,Male,Noida,2025-07-06,6,2295.93,382.66,57.0,0
C2261,2024-09-30,31,Female,Bengaluru,2025-08-19,6,2394.35,399.06,13.0,0
C2262,2023-05-29,50,Male,Noida,2025-07-09,4,1051.11,262.78,54.0,0
C2263,2023-08-31,31,Male,Noida,2025-07-19,10,7781.74,778.17,44.0,0
C2264,2023-01-05,51,Female,Noida,2024-09-17,4,5379.96,1344.99,349.0,1
C2265,2023-01-31,21,Male,Kolkata,2024-07-18,7,5005.27,715.04,410.0,1
C2266,2023-07-19,41,Male,Kolkata,2025-02-04,4,1140.57,285.14,209.0,1
C2267,2023-09-19,46,Other,Chennai,2025-02-28,9,4386.04,487.34,185.0,1
C2268,2024-01-02,36,Female,Chennai,2025-05-29,4,3889.47,972.37,95.0,0
C2269,2023-05-18,23,Female,Mumbai,2025-08-18,6,5736.33,956.05,14.0,0
C2270,2024-04-19,50,Female,Delhi,2025-02-16,4,1865.03,466.26,197.0,1
C2271,2025-02-25,66,Male,Hyderabad,2025-07-11,6,4281.94,713.66,52.0,0
C2272,2024-08-28,57,Female,Pune,2025-07-18,5,3950.82,790.17,45.0,0
C2273,2023-01-17,36,Female,Delhi,2024-11-20,3,2408.96,802.99,285.0,1
C2274,2023-09-19,18,Female,Delhi,2025-05-25,6,3686.32,614.39,99.0,0
C2275,2023-02-14,22,Female,Delhi,2025-08-31,7,3434.39,490.63,1.0,0
C2276,2023-04-21,44,Female,Pune,2025-08-13,9,6324.19,702.69,19.0,0
C2277,2027-09-23,33,Male,Mumbai,2025-05-20,11,1410.13,128.19,104.0,0
C2278,2023-03-03,23,Male,Pune,2025-05-29,5,1662.54,332.51,95.0,0
C2279,2023-10-04,57,Female,Mumbai,2025-05-23,10,7023.35,702.33,101.0,0
C2280,2024-01-21,30,Female,Pune,2025-06-18,6,6288.03,1048.0,75.0,0
C2281,2024-04-29,65,Female,Hyderabad,2025-04-29,2,-504.16,-252.08,125.0,0
C2282,2023-11-25,52,Male,Noida,2025-06-30,8,9041.99,1130.25,63.0,0
C2283,2023-01-04,36,Female,Delhi,2025-05-07,7,2376.62,339.52,117.0,0
C2284,2023-06-08,29,Female,Noida,2025-04-10,6,2564.71,427.45,144.0,0
C2285,2023-10-19,33,Female,Mumbai,2024-11-15,5,3126.02,625.2,290.0,1
C2286,2023-02-06,60,Female,Pune,2025-08-28,5,3928.24,785.65,4.0,0
C2287,2023-06-22,27,Female,Hyderabad,2025-07-28,6,4106.91,684.49,35.0,0
C2288,2023-01-14,42,Female,Pune,2025-06-04,4,2213.43,553.36,89.0,0
C2289,2023-02-02,37,Female,Noida,2025-01-08,5,-2674.87,-534.97,236.0,1
C2290,2023-07-22,48,Female,Kolkata,2024-11-13,5,4140.1,828.02,292.0,1
C2291,2023-02-26,21,Female,Hyderabad,2025-02-24,6,3466.91,577.82,189.0,1
C2292,2023-12-02,61,Female,Delhi,2025-08-18,11,5612.21,510.2,14.0,0
C2293,2024-04-12,40,Female,Bengaluru,2025-01-16,4,4122.6,1030.65,228.0,1
C2294,2024-10-06,19,Female,Delhi,2025-01-09,3,1088.38,362.79,235.0,1
C2295,2023-03-31,39,Female,Bengaluru,2025-07-20,4,4002.42,1000.6,43.0,0
C2296,2023-03-15,68,Male,Hyderabad,2023-07-30,2,1399.9,699.95,764.0,1
C2297,2023-02-14,54,Male,Kolkata,2024-06-21,2,480.53,240.26,437.0,1
C2298,2024-02-09,25,Other,Noida,2025-08-25,8,463.29,57.91,7.0,0
C2299,2024-05-05,24,Female,Kolkata,2025-06-15,3,1557.66,519.22,78.0,0
C2300,2023-01-13,31,Female,Mumbai,2025-05-28,6,-2386.67,-397.78,96.0,0
C2301,2026-01-05,20,Female,Kolkata,2025-06-04,7,3603.04,514.72,89.0,0
C2302,2023-01-22,67,Female,Chennai,2023-11-22,1,522.91,522.91,649.0,1
C2303,2023-11-08,33,Female,Hyderabad,2025-03-04,4,2094.45,523.61,181.0,1
C2304,2024-05-08,36,Female,Noida,2024-12-16,4,7739.81,1934.95,259.0,1
C2305,2025-03-30,68,Female,Noida,2025-07-08,7,2013.58,287.65,55.0,0
C2306,2024-05-15,35,Male,Mumbai,2024-09-24,5,1866.35,373.27,342.0,1
C2307,2024-10-09,69,Male,Noida,2025-04-16,5,3295.14,659.03,138.0,0
C2308,2023-06-15,33,Male,Kolkata,2024-12-17,7,5123.4,731.91,258.0,1
C2309,2024-11-05,25,Male,Hyderabad,2025-08-01,7,5255.1,750.73,31.0,0
C2310,2023-02-03,50,Female,Delhi,2025-05-29,6,2457.02,409.5,95.0,0
C2311,2025-06-19,66,Male,Kolkata,2025-01-25,8,3454.56,431.82,219.0,1
C2312,2023-11-14,29,Male,Pune,2025-08-23,7,2591.5,370.21,9.0,0
C2313,2024-11-10,28,Male,Bengaluru,2025-05-04,4,2647.78,661.95,120.0,0
C2314,2023-08-29,22,Male,Hyderabad,2025-07-31,5,2073.05,414.61,32.0,0
C2315,2024-02-17,44,Female,Noida,2024-05-28,7,2770.59,395.8,461.0,1
C2316,2023-10-26,29,Female,Mumbai,2025-01-02,6,2978.7,496.45,242.0,1
C2317,2024-06-10,34,Female,Delhi,2024-07-28,5,100.65,20.13,400.0,1
C2318,2023-02-04,23,Male,Chennai,2025-03-14,2,1079.84,539.92,171.0,0
C2319,2023-01-25,50,Male,Delhi,2025-08-06,5,1674.94,334.99,26.0,0
C2320,2023-04-24,22,Male,Kolkata,2025-02-09,8,2299.99,287.5,204.0,1
C2321,2023-03-11,45,Female,Bengaluru,,0,0.0,0.0,905.0,1
C2322,2025-04-01,31,Male,Delhi,2025-03-07,4,4720.3,1180.07,178.0,0
C2323,2023-04-09,22,Female,Chennai,2024-10-10,5,4855.88,971.18,326.0,1
C2324,2027-01-29,50,Male,Pune,2024-07-10,6,8506.8,1417.8,418.0,1
C2325,2023-06-14,67,Female,Mumbai,2025-04-29,7,2057.01,293.86,125.0,0
C2326,2023-03-22,65,Male,Hyderabad,2025-08-26,3,1022.87,340.96,6.0,0
C2327,2024-09-15,58,Male,Bengaluru,2025-04-21,7,4165.87,595.12,133.0,0
C2328,2024-03-06,36,Female,Chennai,2025-08-29,6,2987.98,498.0,3.0,0
C2329,2023-10-03,39,Male,Noida,2025-08-31,7,2572.67,367.52,1.0,0
C2330,2023-11-21,22,Male,Kolkata,2025-05-22,2,1562.04,781.02,102.0,0
C2331,2024-05-23,19,Female,Kolkata,2025-05-06,5,4864.41,972.88,118.0,0
C2332,2023-04-14,47,Female,Kolkata,2025-07-15,5,5189.37,1037.87,48.0,0
C2333,2029-02-21,64,Female,Noida,2025-07-19,6,5499.43,916.57,44.0,0
C2334,2027-01-12,56,Male,Noida,2025-08-22,8,14574.59,1821.82,10.0,0
C2335,2024-02-25,21,Male,Bengaluru,2025-04-13,10,1101.16,110.12,141.0,0
C2336,2023-03-31,50,Male,Delhi,2025-07-06,8,4586.93,573.37,57.0,0
C2337,2024-04-01,30,Male,Bengaluru,2025-02-06,7,2921.43,417.35,207.0,1
C2338,2023-01-30,37,Female,Kolkata,2025-07-29,9,5425.08,602.79,34.0,0
C2339,2023-01-13,24,Female,Pune,2025-05-29,10,6564.58,656.46,95.0,0
C2340,2023-04-30,32,Male,Chennai,2025-02-14,7,4958.1,708.3,199.0,1
C2341,2023-09-06,40,Female,Hyderabad,2025-08-13,8,4300.3,537.54,19.0,0
C2342,2025-03-21,31,Male,Hyderabad,2025-07-07,6,3132.04,522.01,56.0,0
C2343,2024-06-03,40,Female,Bengaluru,2025-02-13,3,1223.74,407.91,200.0,1
C2344,2024-06-27,36,Male,Kolkata,2025-06-29,6,4321.29,720.21,64.0,0
C2345,2023-08-10,46,Male,Noida,2025-04-09,5,5070.68,1014.14,145.0,0
C2346,2023-06-19,37,Female,Mumbai,2025-04-04,9,3911.8,434.64,150.0,0
C2347,2023-07-05,46,Female,Pune,2025-08-29,11,8047.4,731.58,3.0,0
C2348,2027-10-24,41,Female,Bengaluru,2025-02-11,7,3342.17,477.45,202.0,1
C2349,2023-01-17,35,Male,Kolkata,2024-01-27,3,1672.42,557.47,583.0,1
C2350,2025-03-18,27,Male,Delhi,2025-02-07,4,3463.72,865.93,206.0,1
C2351,2023-12-12,58,Female,Hyderabad,2024-11-07,6,4623.57,770.59,298.0,1
C2352,2023-08-19,25,Male,Hyderabad,2025-08-01,10,5970.65,597.06,31.0,0
C2353,2024-05-31,43,Female,Pune,2025-05-17,7,7403.86,1057.69,107.0,0
C2354,2023-09-24,46,Male,Hyderabad,2025-08-30,4,222.82,55.71,2.0,0
C2355,2025-04-06,27,Female,Mumbai,2025-06-11,7,5222.11,746.02,82.0,0
C2356,2025-07-12,34,Female,Kolkata,2025-02-19,4,1683.72,420.93,194.0,1
C2357,2023-08-08,19,Male,Kolkata,2025-07-05,5,3506.68,701.34,58.0,0
C2358,2023-05-10,23,Female,Pune,2025-06-27,7,4273.83,610.55,66.0,0
C2359,2023-12-25,22,Female,Kolkata,2025-08-02,5,676.52,135.3,30.0,0
C2360,2025-08-31,45,Male,Noida,2024-10-10,4,3494.52,873.63,326.0,1
C2361,2023-04-05,58,Female,Pune,2024-10-15,5,2255.51,451.1,321.0,1
C2362,2024-01-26,22,Female,Kolkata,2025-06-26,3,1551.15,517.05,67.0,0
C2363,2024-02-04,35,Male,Mumbai,2025-04-02,4,1991.38,497.85,152.0,0
C2364,2024-06-12,43,Male,Chennai,2025-04-05,4,983.73,245.93,149.0,0
C2365,2023-02-26,37,Male,Bengaluru,2025-08-28,8,4351.41,543.93,4.0,0
C2366,2024-05-18,58,Female,Bengaluru,2024-10-24,3,862.63,287.54,312.0,1
C2367,2025-08-16,66,Female,Kolkata,2024-11-15,3,1379.83,459.94,290.0,1
C2368,2023-03-21,44,Female,Delhi,2024-08-12,5,2388.65,477.73,385.0,1
C2369,2023-04-19,66,Other,Hyderabad,2025-01-16,6,3323.27,553.88,228.0,1
C2370,2026-11-22,29,Female,Mumbai,2023-12-23,3,2489.07,829.69,618.0,1
C2371,2023-03-21,24,Female,Delhi,2024-07-17,6,3217.04,536.17,411.0,1
C2372,2025-02-09,20,Male,Noida,2025-03-31,4,3095.62,773.91,154.0,0
C2373,2023-09-29,27,Female,Delhi,2024-09-28,4,2078.94,519.74,338.0,1
C2374,2023-04-24,51,Male,Kolkata,2025-02-04,4,3621.98,905.5,209.0,1
C2375,2025-03-29,42,Female,Mumbai,2023-11-12,2,1868.31,934.16,659.0,1
C2376,2023-08-24,52,Male,Bengaluru,2025-02-07,3,6905.11,2301.7,206.0,1
C2377,2023-10-17,33,Male,Hyderabad,2025-05-15,5,1468.63,293.73,109.0,0
C2378,2023-06-28,19,Male,Bengaluru,2025-04-09,8,4365.95,545.74,145.0,0
C2379,2023-12-26,41,Male,Delhi,2025-04-22,6,1777.95,296.32,132.0,0
C2380,2023-03-13,27,Female,Noida,2025-05-05,5,1600.66,320.13,119.0,0
C2381,2023-07-18,55,Male,Hyderabad,2025-06-21,7,4572.21,653.17,72.0,0
C2382,2026-10-26,39,Female,Chennai,2025-06-10,6,4004.15,667.36,83.0,0
C2383,2023-04-30,43,Female,Delhi,2024-09-01,6,1419.35,236.56,365.0,1
C2384,2024-03-03,60,Female,Bengaluru,2025-08-08,4,1201.86,300.47,24.0,0
C2385,2023-06-07,56,Male,Bengaluru,2023-09-12,3,1993.16,664.39,720.0,1
C2386,2024-08-16,44,Male,Kolkata,2025-06-03,5,-1115.81,-223.16,90.0,0
C2387,2023-02-26,46,Female,Bengaluru,2025-08-19,10,5375.11,537.51,13.0,0
C2388,2026-11-01,64,Female,Mumbai,2025-08-20,9,5047.44,560.83,12.0,0
C2389,2023-08-30,55,Male,Delhi,2025-07-07,7,3894.96,556.42,56.0,0
C2390,2023-04-18,37,Male,Pune,2025-07-16,5,2778.81,555.76,47.0,0
C2391,2023-01-31,44,Male,Pune,2025-08-05,8,7436.93,929.62,27.0,0
C2392,2023-03-16,58,Female,Noida,2024-08-12,1,431.75,431.75,385.0,1
C2393,2023-10-21,37,Male,Hyderabad,2025-08-22,8,1071.63,133.95,10.0,0
C2394,2023-06-14,61,Female,Bengaluru,2025-05-13,5,1460.91,292.18,111.0,0
C2395,2024-12-07,36,Female,Kolkata,2025-06-24,5,1246.13,249.23,69.0,0
C2396,2023-08-14,37,Male,Kolkata,2025-01-31,8,3567.81,445.98,213.0,1
C2397,2023-04-25,52,Other,Bengaluru,2025-06-09,5,1790.99,358.2,84.0,0
C2398,2024-01-20,64,Female,Mumbai,2024-08-05,7,2792.89,398.98,392.0,1
C2399,2024-05-05,19,Female,Kolkata,2025-03-10,8,2590.27,323.78,175.0,0
C2400,2023-03-15,47,Female,Pune,2025-01-23,4,4165.32,1041.33,221.0,1
C2401,2023-03-15,51,Female,Hyderabad,2023-08-14,3,1670.18,556.73,749.0,1
C2402,2023-01-15,39,Female,Delhi,2025-05-15,4,2259.99,565.0,109.0,0
C2403,2024-06-17,20,Male,Chennai,2025-07-27,8,3657.85,457.23,36.0,0
C2404,2024-03-12,23,Male,Mumbai,2024-11-06,3,4175.23,1391.74,299.0,1
C2405,2023-09-15,32,Male,Noida,2025-03-22,9,4586.67,509.63,163.0,0
C2406,2025-01-13,44,Male,Noida,2025-04-17,5,2859.08,571.82,137.0,0
C2407,2024-10-17,27,Male,Kolkata,2025-06-10,5,4247.88,849.58,83.0,0
C2408,2023-12-19,26,Male,Delhi,2025-04-19,7,7796.61,1113.8,135.0,0
C2409,2025-03-21,50,Male,Chennai,2025-02-07,7,1883.51,269.07,206.0,1
C2410,2023-04-03,49,Female,Noida,2025-04-13,4,4549.25,1137.31,141.0,0
C2411,2023-02-17,65,Female,Bengaluru,2024-06-19,4,1639.26,409.81,439.0,1
C2412,2023-05-06,23,Female,Bengaluru,2024-07-29,4,696.7,174.17,399.0,1
C2413,2023-01-24,58,Female,Hyderabad,2024-11-26,4,1389.16,347.29,279.0,1
C2414,2023-10-31,53,Female,Chennai,2025-07-21,5,12218.67,2443.73,42.0,0
C2415,2026-01-08,19,Female,Bengaluru,2025-08-07,2,574.25,287.12,25.0,0
C2416,2023-01-17,46,Male,Noida,2025-03-12,5,1703.54,340.71,173.0,0
C2417,2023-02-22,21,Male,Bengaluru,2025-01-26,7,8222.57,1174.65,218.0,1
C2418,2023-08-29,18,Female,Pune,2025-02-04,5,765.56,153.11,209.0,1
C2419,2025-12-22,36,Female,Kolkata,2025-02-28,7,4809.53,687.08,185.0,1
C2420,2023-06-02,43,Female,Noida,2025-07-25,5,3171.6,634.32,38.0,0
C2421,2023-10-11,42,Male,Noida,2025-07-21,2,347.61,173.81,42.0,0
C2422,2023-01-17,27,Male,Noida,2024-06-20,6,5756.92,959.49,438.0,1
C2423,2023-03-06,32,Female,Hyderabad,2023-06-21,1,291.44,291.44,803.0,1
C2424,2027-09-22,39,Female,Delhi,2024-12-25,6,3913.08,652.18,250.0,1
C2425,2026-09-04,68,Male,Noida,2023-12-12,3,3341.55,1113.85,629.0,1
C2426,2023-01-02,65,Male,Bengaluru,2023-11-30,1,316.47,316.47,641.0,1
C2427,2026-04-28,38,Female,Pune,2025-06-17,8,4378.18,547.27,76.0,0
C2428,2024-02-12,39,Female,Noida,2024-07-14,5,6483.6,1296.72,414.0,1
C2429,2025-03-20,53,Male,Mumbai,2023-09-25,2,1983.58,991.79,707.0,1
C2430,2023-08-31,51,Female,Mumbai,2025-04-14,4,4600.46,1150.11,140.0,0
C2431,2023-10-17,47,Male,Delhi,2025-07-10,5,3112.03,622.41,53.0,0
C2432,2023-09-26,42,Male,Chennai,2025-07-07,11,5879.17,534.47,56.0,0
C2433,2024-03-15,62,Female,Hyderabad,2025-07-07,6,3577.41,596.24,56.0,0
C2434,2023-03-02,45,Male,Pune,2025-08-19,6,4267.02,711.17,13.0,0
C2435,2023-01-13,18,Female,Kolkata,2024-07-06,1,1085.03,1085.03,422.0,1
C2436,2023-05-28,66,Female,Pune,2024-12-01,4,4773.3,1193.33,274.0,1
C2437,2024-05-02,62,Female,Mumbai,2024-05-02,3,1204.72,401.57,487.0,1
C2438,2023-04-01,21,Male,Mumbai,2025-03-05,6,2033.1,338.85,180.0,0
C2439,2024-03-23,24,Male,Delhi,2025-08-17,8,3164.58,395.57,15.0,0
C2440,2026-11-02,66,Male,Chennai,2025-06-21,8,5157.71,644.71,72.0,0
C2441,2023-02-09,26,Female,Chennai,2025-07-30,7,4213.56,601.94,33.0,0
C2442,2024-03-22,53,Female,Delhi,2025-06-05,6,2423.88,403.98,88.0,0
C2443,2023-08-23,36,Female,Noida,2025-03-15,2,2304.25,1152.12,170.0,0
C2444,2025-03-21,18,Female,Pune,2025-06-26,3,5891.93,1963.98,67.0,0
C2445,2023-03-19,27,Female,Mumbai,2025-07-29,8,3278.99,409.87,34.0,0
C2446,2024-04-16,53,Female,Pune,2025-07-17,5,-522.67,-104.53,46.0,0
C2447,2024-12-29,26,Male,Pune,2025-06-20,5,1437.24,287.45,73.0,0
C2448,2026-03-03,62,Male,Hyderabad,2025-03-13,5,3704.28,740.86,172.0,0
C2449,2024-04-04,63,Female,Mumbai,2024-12-10,3,922.95,307.65,265.0,1
C2450,2023-10-03,59,Male,Chennai,2025-03-25,7,2228.79,318.4,160.0,0
C2451,2024-01-20,49,Male,Kolkata,2024-08-31,7,1513.83,216.26,366.0,1
C2452,2025-03-23,49,Female,Pune,2025-07-26,5,-670.77,-134.15,37.0,0
C2453,2023-12-05,23,Female,Mumbai,2025-07-06,6,2620.53,436.76,57.0,0
C2454,2023-01-13,65,Male,Pune,2024-11-08,1,-149.82,-149.82,297.0,1
C2455,2025-12-05,55,Female,Hyderabad,2025-03-26,5,3550.08,710.02,159.0,0
C2456,2024-04-12,34,Female,Noida,2025-05-10,9,4171.65,463.52,114.0,0
C2457,2024-03-27,27,Female,Bengaluru,2025-06-25,6,3270.27,545.05,68.0,0
C2458,2023-04-08,67,Male,Mumbai,2025-07-14,3,1801.73,600.58,49.0,0
C2459,2024-03-06,44,Male,Delhi,2025-04-08,10,4628.08,462.81,146.0,0
C2460,2023-07-20,67,Female,Bengaluru,2025-04-30,6,2077.96,346.33,124.0,0
C2461,2024-02-26,52,Female,Pune,2025-07-19,7,4669.8,667.11,44.0,0
C2462,2023-02-15,69,Female,Delhi,2025-07-31,13,5543.32,426.41,32.0,0
C2463,2024-03-04,38,Female,Delhi,2024-10-26,6,2660.48,443.41,310.0,1
C2464,2031-02-24,42,Male,Delhi,2024-12-28,2,458.45,229.22,247.0,1
C2465,2023-01-20,45,Male,Mumbai,2025-04-21,5,1049.44,209.89,133.0,0
C2466,2027-02-20,64,Female,Chennai,2024-07-15,1,98.26,98.26,413.0,1
C2467,2023-07-28,32,Male,Pune,2025-05-30,5,1192.54,238.51,94.0,0
C2468,2025-03-29,21,Male,Bengaluru,2025-04-27,5,1611.11,322.22,127.0,0
C2469,2024-09-02,46,Female,Hyderabad,2025-05-12,5,7670.63,1534.13,112.0,0
C2470,2023-12-01,26,Male,Chennai,2025-08-31,8,2765.86,345.73,1.0,0
C2471,2024-06-20,44,Male,Pune,2025-02-04,2,1088.11,544.05,209.0,1
C2472,2025-04-23,43,Male,Noida,2025-04-09,5,1285.43,257.09,145.0,0
C2473,2023-07-27,36,Male,Noida,2025-04-06,5,3631.09,726.22,148.0,0
C2474,2023-06-08,45,Male,Mumbai,,0,0.0,0.0,816.0,1
C2475,2024-03-16,34,Female,Delhi,2025-08-10,6,3963.27,660.54,22.0,0
C2476,2024-10-21,60,Female,Hyderabad,2025-07-16,6,2037.87,339.64,47.0,0
C2477,2024-07-28,58,Male,Pune,2024-05-31,2,586.44,293.22,458.0,1
C2478,2024-10-01,59,Female,Bengaluru,2025-08-16,4,2486.32,621.58,16.0,0
C2479,2023-08-17,67,Male,Pune,2025-07-04,4,3211.35,802.84,59.0,0
C2480,2024-11-12,37,Female,Chennai,2025-08-11,9,2066.69,229.63,21.0,0
C2481,2023-02-21,62,Female,Noida,2025-08-11,5,2250.77,450.15,21.0,0
C2482,2023-11-11,57,Female,Kolkata,2025-04-06,1,1121.35,1121.35,148.0,0
C2483,2023-01-03,56,Female,Chennai,2025-04-15,7,4096.99,585.28,139.0,0
C2484,2023-06-06,66,Male,Pune,2025-06-19,6,332.72,55.45,74.0,0
C2485,2023-07-02,40,Male,Hyderabad,2024-11-18,4,2463.82,615.95,287.0,1
C2486,2023-07-21,64,Female,Pune,2025-08-04,7,4393.66,627.67,28.0,0
C2487,2024-04-20,49,Male,Pune,2025-08-01,2,3947.96,1973.98,31.0,0
C2488,2023-07-16,69,Male,Mumbai,2024-03-30,3,995.02,331.68,520.0,1
C2489,2023-08-27,64,Female,Bengaluru,2025-08-28,10,6591.77,659.18,4.0,0
C2490,2023-04-19,50,Female,Hyderabad,2025-08-13,6,1869.59,311.6,19.0,0
C2491,2023-07-06,63,Female,Pune,2025-05-22,6,5508.62,918.1,102.0,0
C2492,2023-04-14,22,Male,Delhi,2025-06-06,7,2695.23,385.03,87.0,0
C2493,2023-01-31,60,Female,Bengaluru,2024-12-05,8,2067.4,258.43,270.0,1
C2494,2024-01-05,65,Male,Chennai,2024-11-17,8,2101.37,262.67,288.0,1
C2495,2024-03-17,51,Male,Hyderabad,2025-07-20,7,1989.92,284.27,43.0,0
C2496,2024-01-22,57,Female,Chennai,2025-06-15,4,1677.94,419.48,78.0,0
C2497,2023-09-07,28,Male,Noida,2025-08-04,5,3247.24,649.45,28.0,0
C2498,2023-07-11,67,Male,Pune,2025-05-01,2,226.25,113.13,123.0,0
C2499,2025-03-07,20,Female,Chennai,2025-06-08,4,1563.99,391.0,85.0,0
C2500,2023-10-20,50,Male,Chennai,2025-04-21,3,3269.3,1089.77,133.0,0
C2501,2023-09-18,28,Male,Mumbai,2025-04-02,7,3842.47,548.92,152.0,0
C2502,2023-01-11,33,Male,Chennai,2024-02-22,4,3664.16,916.04,557.0,1
C2503,2023-06-16,35,Male,Delhi,2025-08-10,7,1992.23,284.6,22.0,0
C2504,2023-07-11,47,Male,Delhi,2025-02-11,7,1046.25,149.46,202.0,1
C2505,2023-07-23,65,Female,Bengaluru,2024-11-19,6,-132.09,-22.02,286.0,1
C2506,2023-12-14,27,Female,Pune,2025-08-04,3,-723.01,-241.0,28.0,0
C2507,2023-11-02,35,Male,Kolkata,2025-05-15,4,1202.25,300.56,109.0,0
C2508,2024-01-10,55,Female,Noida,2025-08-16,7,1710.49,244.36,16.0,0
C2509,2024-08-02,36,Male,Chennai,2023-10-03,3,1571.85,523.95,699.0,1
C2510,2024-11-01,53,Male,Chennai,2025-04-06,3,870.08,290.03,148.0,0
C2511,2024-05-21,30,Female,Hyderabad,2024-11-28,2,2459.81,1229.9,277.0,1
C2512,2026-05-30,63,Male,Mumbai,2025-08-07,8,1217.44,152.18,25.0,0
C2513,2023-01-08,20,Other,Kolkata,2025-08-18,8,3512.68,439.08,14.0,0
C2514,2023-03-29,27,Male,Bengaluru,2025-02-12,7,3372.98,481.85,201.0,1
C2515,2023-01-04,55,Female,Noida,2025-04-05,11,3879.3,352.66,149.0,0
C2516,2024-02-22,18,Male,Kolkata,2025-04-09,5,2054.65,410.93,145.0,0
C2517,2025-07-02,44,Male,Chennai,2025-07-27,12,4458.27,371.52,36.0,0
C2518,2023-04-22,63,Male,Hyderabad,2025-07-29,6,2407.07,401.18,34.0,0
C2519,2025-11-13,25,Female,Pune,2025-08-27,10,2969.62,296.96,5.0,0
C2520,2023-01-25,68,Female,Mumbai,2025-07-21,5,3786.09,757.22,42.0,0
C2521,2025-12-25,63,Female,Pune,2025-06-08,6,3662.6,610.43,85.0,0
C2522,2023-06-23,59,Male,Bengaluru,2025-02-10,5,2848.14,569.63,203.0,1
C2523,2023-02-12,34,Male,Kolkata,2025-07-12,4,2960.4,740.1,51.0,0
C2524,2023-09-24,26,Male,Bengaluru,2025-06-28,4,2824.69,706.17,65.0,0
C2525,2023-04-29,23,Female,Chennai,2025-03-21,10,9750.01,975.0,164.0,0
C2526,2023-05-15,60,Female,Bengaluru,2025-03-07,5,2109.02,421.8,178.0,0
C2527,2023-05-27,42,Male,Pune,2025-06-17,7,3134.34,447.76,76.0,0
